video_id,author,comment_id,comment_text,like_count,published_at,comment_link
shG0ezBeeJc,@DanielGomez-le5wo,UgzbfRhZuI4I_U72k_54AaABAg,"They should do sit-ups where the upper part of the abdomen is worked, with the legs raised and trying to touch the feet with the hands and its variants that work the upper part of the abdomen, they will see improvements quickly. That upper abdominal exercise will take away your depression and anxiety, it will also heal your mind...",1,2022-09-23T18:04:16Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgzbfRhZuI4I_U72k_54AaABAg
shG0ezBeeJc,@idanwillenchik3050,UgxnLm2FimRQVoI9Oc54AaABAg,I suffer from both depression and anxiety. I'm anxious and worried all the time and that fuels my depression. Both anxiety and depression feed of each other.,1,2022-08-25T18:17:03Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgxnLm2FimRQVoI9Oc54AaABAg
shG0ezBeeJc,@idanwillenchik3050,UgyWxILzz5dKTuuWlfF4AaABAg,I don't suffer in silence but people either don't care or can't handle it and I don't mind dying. We'll all be dead eventually and living with depression isn't worth living at all.,1,2022-08-25T18:14:44Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgyWxILzz5dKTuuWlfF4AaABAg
shG0ezBeeJc,@shivanichhabra1166,UgwHOWPDJVFE9iPeIax4AaABAg,"buhat hi achha batya apne, but planet ayurvedam ka depression care pack buhat hi good  a or effective ha . thanks to planet ayurveda.",0,2022-08-13T05:03:29Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgwHOWPDJVFE9iPeIax4AaABAg
shG0ezBeeJc,@server98-,UgyFYE0Ku0IYOinJISJ4AaABAg,Mujhe  depreession se bahar nikalo,0,2022-05-30T14:09:06Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgyFYE0Ku0IYOinJISJ4AaABAg
shG0ezBeeJc,@lochan8180,UgzEbqL7-8PqEPqLjIB4AaABAg,"2021 was the hardest, darkest time of my life. I was physically, emotionally, mentally, spiritually BROKEN. But now I feel genuinely GRATEFUL and BLESSED that I had to go through that phase because GOD has graciously REVEALED Himself to me in miraculous ways. I am fortunate that He allowed me to know Him at a very young age, but this year is  SPECIAL because of what WE (yes, GOD and me) have been through last year. He showed me how POWERFUL prayers truly are when I started to focus on WHO HE IS rather than who I am, on WHAT HE CAN DO rather than what I deserve. The experience was MAGICAL. He showed up BIG TIME and assured me that HE is indeed a  LISTENING and RESPONDING GOD. Oh how my faith has skyrocketed as a result! Now more than ever, I have very bright HOPE for my future because I personally experienced how RELIABLE God is. And for that I will forever be grateful. GLORY BE TO GOD, MY EVER FAITHFUL FATHER. ♥️♥️♥️

To everyone who's struggling right now, please know that GOD LOVES YOU. He wants to help you and give you peace. Please surrender your burdens to Him and allow Him to move in your life.

""Because he loves Me,” says the Lord, “I will rescue him; I will protect him, for he acknowledges My Name. He will call on Me, and I will answer him;  I will be with him in trouble, I will deliver him and honor him."" (Psalm 91:14-15)

Please hold on to this bible verse because WHATEVER GOD SAYS, HE FULFILLS.",1,2022-04-23T15:59:11Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgzEbqL7-8PqEPqLjIB4AaABAg
shG0ezBeeJc,@Nekotaku_TV,Ugzz_hClu9Tbzvf2SUR4AaABAg,If I don’t people will run away from me...,1,2022-03-26T15:54:07Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=Ugzz_hClu9Tbzvf2SUR4AaABAg
shG0ezBeeJc,@Shiva_Motaghi_11,Ugwj0ojeP4b_2-LnKCJ4AaABAg,"“Don't become one with your tears and sorrow” (from the song ""Hamseda"" (Sympathiser)",2,2022-03-22T05:10:43Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=Ugwj0ojeP4b_2-LnKCJ4AaABAg
shG0ezBeeJc,@elvisnyaruri,UgwolT_mNnCkpWdOXqF4AaABAg,Depression is becoming an enemy in the modern world,1,2022-02-19T21:12:39Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgwolT_mNnCkpWdOXqF4AaABAg
shG0ezBeeJc,@Rachel-nq5so,UgzsQOyT3EgOR1Tr22B4AaABAg,Depression is real and can't be ignored. I teared up and felt the warmth in this speech. I did feel that I have anxiety because of my studies and how everyone is just waiting for me to do bad. But the speech helped me a lot. I didn't feel secure after I entered high school but I feel more secure.,1,2022-02-19T07:22:08Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgzsQOyT3EgOR1Tr22B4AaABAg
shG0ezBeeJc,@luizrodriguez1994,UgzfXZsaJ55HmHix3FB4AaABAg,"Is kind of weird hearing her calling herself a ""black woman""",0,2021-12-24T01:49:41Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgzfXZsaJ55HmHix3FB4AaABAg
shG0ezBeeJc,@darrenmorales3885,Ugx68gvRa-yxy6Ta49p4AaABAg,Idk what these statistics have anything to do with what she’s talking about. Her reason for this video is to share that it’s ok to have feelings. But what does having statistics such as those she provided help that case? Sounds like imbedding unnecessary information for the sake of pushing her political goals. Unnecessary. 🤦🏻‍♂️,0,2021-12-01T17:04:28Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=Ugx68gvRa-yxy6Ta49p4AaABAg
shG0ezBeeJc,@phung.h,UgyiEzJvIMsrVctr4CR4AaABAg,Thank you for a great share ❤,1,2021-11-09T15:56:17Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgyiEzJvIMsrVctr4CR4AaABAg
shG0ezBeeJc,@tylermurdock7582,Ugw7rRWfcSmnYbORujZ4AaABAg,"I’m no psychic but I don’t need to be to see that I have no further, at least not one worth looking forward too. I’m walking alone on the highway to nowhere. 

I am a survivor of childhood cancer, you think I’d be happy about it right? Now don’t get me wrong at first I was but that’s only because I didn’t realize yet what I’d lost I didn’t realize I’d lost apart of myself somewhere along the way. I lost the kind hearted happy child I used to be and without him I’ve felt lost and alone inside and have been looking through the darkness of my past trying to find him and I wonder if he’ll ever forgive me for losing him there. Now it is said “Within the core of each of us is the child we once were, this child constitutes the foundation of what we have become, who we are, and what we will be” -Rhawn Joseph. If I’ve lost that inner child what does that mean for me? ( I know talking in third person is a weird way to put it but it’s the best way I know to describe how i feel ) I started my fight at 5 years old I and thought I’d won 7 years later after I turned 11 but turned out I’d only won the first battle but not the war. For the past 10 years or so I’ve been wondering why it even had to happen to me, It caused me almost nothing but misery an yet stranger still is I actually miss having it, I miss going to the cancer care clinic , I miss getting my treatments, i miss spending time in the hospital what does that say about me dose it make me weird? There are also some times where I just feel frustrated or irritated and I don’t know why which just makes me angrier, and on the complete other end of the scale one time I felt so low that i was quite honestly scared of what I might do. I know my mother, sisters and the rest of my family cares, but sometimes it feels like they care more for the me they want me to be rather than the me I am and that especially goes for my father. Oh my father there’s so much more I could go on about him too and how he played an still plays a role in my depression for example he often acts as though any mistakes I make are done intentionally but he’s a product of his time and environment as am I, I guess So I suppose he’s not entirely to blame but it’s still hard to deal with him. But he and they don’t really understand how I feel even if I tried to tell them about it, how could they truly understand they didn’t experience it they way I did. Then again they probably had an entirely different kind of experience from their end that I couldn’t understand. It’s only been the last few years that I fell into my depression or that I’ve come to realize anyway. An I’ve begun to think “I shouldn’t even have survived after all” that way I’d be free of this depressing sadness in my heart. Why I’d I live I’m not good at anything, I have no friends anymore and not even sure I ever really did to begin with, I thought I had friends once but because I was different they become more like low level bullies if you know what I mean, and the friends I might have had left I haven’t seen or heard from them in years since I moved. An I’m not the smartest I was never the greatest student, I’m not even that strong, what can I offer the world? I can’t even remember the last time I was genuinely happy an sure I’ll get a chuckle now an then but the feeling never lasts long it’s like lighting a match in the middle of a dark room an watching the moment burn away I do come across the occasional candle though. There where so many children who don’t and didn’t survive and any one of them would have been better off being given the life that I was spared. An I doubt I’ll ever find love because of my flawed personality so what is left for me to live for I’ve got nothing left. An sure one can say “Tho the paths of life we walk may be long and hard never give up for the destination is worth every single step”. Also my doctors have told me that my cancer could come back or I could get sick again in other ways, low odds but still I’ll forever live with that in the back of my mind. An it’s not like I WANT to die to end my pain but I also don’t want to keep living like this anymore. It feels like my strength is waning, like my will is weakening as each year passes so it may only be a matter of time before I reach the end of the road. There’s so much more I could go on about or have explained better but I’ve gone on long enough I’m not looking for pity just getting it off my chest if only temporary to anyone who cares to listen. An sometimes I wish I could start over again correct all my mistakes make better decisions keep friendships, try harder in school even though I’m a bit of slow learner on my own but who knows if this new life would actually be any better than the old one I’d essentially be erasing the current me..... sure Id probably lead a significantly better life in the short run. On the other hand I am who I am today because of the trials and tribulations I went through an would it be worth it to throw all that away. Another thing is I’d be hard if not impossible to forget my feelings of the previous incarnation of myself to let go of the hate, loneliness, sadness left inside me. Sure I haven’t had the easiest life thus far but it also hasn’t been the worst.....or has it, see when I think about it I don’t know where the line is between the telling the truth and telling a gross over exaggeration and is there even a line to begin with? I also came to learn early on that just because you show someone else kindness doesn’t always mean they’ll show you the same respect an kindness in return which is why I am often on guard to protect myself. I know that means I may sometimes come off as rude. I know mistakes are apart of life it’s how some lessons are learned, think of the wright brothers they probably had may mistakes and failures before they succeeded. I really like my quotes so here’s another from the movie Meet The Robinsons “from failing we learn, from success not so much” is this not true? Personally I try an think that there’s no such thing as a perfect person you or me for we all have flaws in one form or another yet I feel weighed down by the many mistakes I made but hopefully one day I can come to terms with my past because when my time comes I want no more regrets in my heart I welcome any thoughts and advice you have to offer me. I like to imagine that I’m happy and at times I can “trick” myself that I am. “I’m a soldier wounded so I must give up the fight, there’s nothing more for me lead me away or leave me lying here” a lyric from a song that I liked as a kid. ironic isn’t it.

An If again you’ve read up to this point I thank you for taking the time to listen me ramble an If there is a god I ask again why did this have to happen to me or anyone else for that matter especially for children.

Finally if and that’s a big IF I ever find a partner and am able to be rescued from my darkness with their help or on my own someday, heaven help me should anything like this happen to any child I may have in the future because I honestly don’t know how I’d be able to handle it. I also hope that I’d even be a good enough parent for my children that I wouldn’t let them down, that I could be a father they can look up too, that I’d be able to help provide not only the things they need but the things they need to accomplish the goals they want. To be a parent that they could be proud to say “thats my father”. This is not the kind of person that I wanted to become I know that my younger self would be greatly disappointed in me because I had high hopes for the future as a kid nothing outlandish but a good happy future nonetheless. I know my problems would seem vastly insufficient when compared to others in the world, I’m not blind to that simple fact. I also feel as though I’m emotionally stuck in my past, my heart can’t seem to escape it. I don’t know if it’s just because of my current state or because I long for my childhood where I was happy  or perhaps it’s because of the childhood I was robbed of, the life I didn’t get to lead. Sure my childhood wasn’t normal in fact it was down right rough at times yet there where happier times I actually can remember but they are far and few between. I know it’s impossible but if I could I would want to make amends with all the friends I once had when I was younger, and hopefully they would accept my apology for pushing them away. 

(2020) The ghosts of my past have finally shown themselves, they tried  and failed to take my vision from me. which means if they succeed I would no longer be in metaphorical darkness but literal darkness but just like my battle with cancer there’s damage left behind. 

Here’s a quote to leave off with that kind of explains this Dorothy Rowe-  “Depression is a prison where you are both the suffering prisoner and the cruel jailer” an unless you’ve gone through cancer of some kind you probably wouldn’t know what it is truly like but I guess you already knew that out without me having to tell you and I hope you or your loved ones never have to experience such pain. Stay safe, stay kind and most importantly stay happy. Anyway I’ve started to ramble again my apologize I’ve taken enough of your time this evening thanks again for taking the time to listen to some nobody. 

Good night- stranger
Thank you.",1,2021-11-04T04:46:35Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=Ugw7rRWfcSmnYbORujZ4AaABAg
shG0ezBeeJc,@VladyslavKL,UgxOdWeI__EhibellOJ4AaABAg,🦋,0,2021-08-11T02:17:53Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgxOdWeI__EhibellOJ4AaABAg
shG0ezBeeJc,@chk6111,UgwQx2WDB5667i1-p354AaABAg,"Good talk.  Yup, even high achievers get depressed and anxious.  Focusing on what is considered high achievement in our culture can indeed be a trap.  The problem is our individualistic, highly competitive Western culture.  If you admit you are anxious or depressed as an adult, especially one who is already ""established"" in your profession, then you risk being walked over or replaced.  It's just a fact.  We're not ""all in this together"" in modern society.  If we were a collectivist culture, it might be different.  She talks about her experience as a black woman.  Being a white woman in today's highly competitive culture, especially if you live in a big coastal city, is difficult.  Groups of women can be very cutthroat and competitive.  If you are a sensitive, thoughtful type who doesn't care about what is considered ""success"", you may have to find new friends.  Thus, if you're not keeping up with house beautiful, body beautiful, awesome career, perfect gorgeous children, doting high status spouse, you are not ""keeping up"" and you may be made to feel inferior.  And yes, social media just amplifies all of this ridiculousness.  But, you have a choice.  You have to change your thoughts.  You can work on controlling the ""monkey mind"".  You have the power to look at and observe the culture objectively and reject this idea that we ""are"" our achievements and our possessions.  

Especially in the U.S. one has to learn a way to cope with anxiety and depression.  There is help, there are great therapists available but ultimately you have to figure it out yourself. Meditation/spirituality, deep breathing, exercise, good nutrition, lots of restful sleep, spending time in natural settings away from screens, changing negative self-talk and really working on trying to NOT care what others think of you is key.  

There is a saying that you end up with just a few good friends.  Focus on these people, just fake it til you make it with the rest.  Know that you are a child of God, the Universe or the great unknown.  You are not your things, your career, your hair, your car or your net worth.  Know that, in your soul, and you'll have a more content and serene life.",2,2021-05-02T15:12:52Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgwQx2WDB5667i1-p354AaABAg
shG0ezBeeJc,@Janeaquariusmill,UgxiQBmpF14lXs6c5zR4AaABAg,I’d rather suffer in silence than have your half hearted sympathy.,0,2020-12-25T02:27:49Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgxiQBmpF14lXs6c5zR4AaABAg
shG0ezBeeJc,@Winner1-c2u,Ugzrzq7QYc5LXBJNfct4AaABAg,"To learn about the use of electroshock/ECT see videos under youtube heading of ectjustice and that will pull up several from testing following ECT to medical malpractice claims we are working to bring in addition to product liability suit. This is used for a variety of mental health issues and involves 5 billion annually in US alone. Contact the DK law group in CA if you have had ECT. Once you have learned the truth of this procedure I hope you will speak out on public social media so others are also aware. Given Covid many will be offered this to deal with mental health issues and need the truth. Often used and promoted in suicidal patients, but there is an actual an increase in suicide following.",0,2020-09-04T19:44:55Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=Ugzrzq7QYc5LXBJNfct4AaABAg
shG0ezBeeJc,@martinsapsitis4292,UgxGHDxJSdVhg7mzKFd4AaABAg,"Tops thank you Nikki for the discussion, your insights and management system.",1,2020-07-07T14:32:34Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgxGHDxJSdVhg7mzKFd4AaABAg
shG0ezBeeJc,@Emperor.Penguin.,UgwnN0LrRksM90UDreN4AaABAg,"Ive had depression for almost 20 years and never told anyone. 
I also don't plan on telling anyone I know.
I'm taking this to the grave.😎👍",3,2020-06-09T05:15:44Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgwnN0LrRksM90UDreN4AaABAg
shG0ezBeeJc,@UpJesusnose,UgwMu68coqWXhsC0Gz14AaABAg,Happiness is obeying Christ. Forget loneliness too!  You get to see his Omnipresent bearded face. I prove it on my channel. I suffered from depression until I started obeying Christ. It makes sense. Christ loves us = He wants to see us happy. His doctrine is the divine path to happiness and eternal life. Don't forget you cannot obey Christ's divine doctrine without his help.,0,2019-11-28T02:04:37Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgwMu68coqWXhsC0Gz14AaABAg
shG0ezBeeJc,@yousraelmoudni9954,UgxWxyg5ll-SbpF6LwN4AaABAg,Therapy is difficult when you are poor and live in a third world country,1,2019-11-09T11:47:55Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgxWxyg5ll-SbpF6LwN4AaABAg
shG0ezBeeJc,@MattN8tvYT,UgzCSe7naP1y6O6-HDd4AaABAg,"Thank you, you made my heart warm at the ending and flood with emotion.
Relatable..

Even just a YouTube left comment can make a big difference for someone
to read.
We are all on our own journey. I'm currently on a Drug Court/Recovery Court
for alcohol and pills in the past.
If you're reading this have a good day!",3,2019-10-26T18:59:11Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgzCSe7naP1y6O6-HDd4AaABAg
shG0ezBeeJc,@이봉문-z8h,UgzyfGZZjP_z6L2JUKp4AaABAg,4:07,0,2019-08-29T12:38:34Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgzyfGZZjP_z6L2JUKp4AaABAg
shG0ezBeeJc,@avelus5984,Ugx8ypSZpbCvYWu96QF4AaABAg,"No thanks, nobody listens.",0,2019-07-21T06:57:58Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=Ugx8ypSZpbCvYWu96QF4AaABAg
shG0ezBeeJc,@percha099,UgxIwr_L0dF4xo83Ach4AaABAg,"Is she black?? I don't se her black, see her latin/hispanic. Maybe i'm daltonic XD",0,2019-05-21T06:04:27Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgxIwr_L0dF4xo83Ach4AaABAg
shG0ezBeeJc,@smachi393,UgxqbzhDtMk_Im4oCSZ4AaABAg,The ending of the video legit made me cry. It felt like she was speaking to me directly.,5,2019-04-23T03:17:24Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgxqbzhDtMk_Im4oCSZ4AaABAg
shG0ezBeeJc,@ydkmo,UgxBRkOIdUpUFPztv8p4AaABAg,"This video hits me hard. I remember when my bestfriend, my lovely friend named Kath told me that she almost dying as she takes a lot of pills and end up unconscious. Luckily, a few friends found her. If I lost her that day, I will always regret myself as her friend. I couldn't be there for her when she needs me the most. Even though she shares to me anything but the fact was she hurts badly and I never thought that it was that bad. Thank god for keeps her alive. For my love, my bestfriend, I LOVE YOU THE MOST, I will always be there for you. I will do my best and please just tell me if you need anything. I dont wanna lose you. I LOVE YOU, SERRRKATH 💖",1,2019-03-14T20:08:16Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgxBRkOIdUpUFPztv8p4AaABAg
shG0ezBeeJc,@izaiahthomas3723,UgzsovkOjvnP-SD_AxR4AaABAg,I feel as if I don’t have a support system the only person I feel I actually love is my bestfriend and idk if I can tell him or how he would think about me,0,2019-03-12T07:27:43Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgzsovkOjvnP-SD_AxR4AaABAg
shG0ezBeeJc,@pbjcentral6060,UgwBpT8P_GfkDpq7pIN4AaABAg,w8 she identifies as black but not really right?,0,2019-03-02T00:19:25Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgwBpT8P_GfkDpq7pIN4AaABAg
shG0ezBeeJc,@alicevervain,Ugx7FFJT8iqrTUoPYv94AaABAg,This brought me to tears. She is right life is beautiful.,11,2018-04-18T19:10:09Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=Ugx7FFJT8iqrTUoPYv94AaABAg
shG0ezBeeJc,@MunishKumar-vd7tf,UgzWSaFVThku8ydv-bd4AaABAg,"Anybody can help me am Munish 23 years old boy. Am very depressed from last 4-5 years . One incident happen with me in front of girls. I took that very serious and i start taking lots of stress. Please guys help me. Now am very depressed and cant talk in front of peoples and like social phobia. Am started getting very nervous in front of girls. anybody can help me. Every days goes in stress. Now i cant go outside i feel very uncomfortable in front of any people now. Please help me guys. Am giving you mail id.
mk589950@gmail.com",0,2018-03-15T15:08:16Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgzWSaFVThku8ydv-bd4AaABAg
shG0ezBeeJc,@gwenniezip2812,UgyIjT0b81AG3et9nvN4AaABAg,I agree that we should communicate to reduce depression. We should be united to save people from depression.,1,2018-02-11T10:42:39Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgyIjT0b81AG3et9nvN4AaABAg
shG0ezBeeJc,@msmarisol14,UgzD6NWiM9oG7Eg1hvJ4AaABAg,I finally talked to my family about this yesterday. Thank you!,6,2018-02-09T17:33:50Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgzD6NWiM9oG7Eg1hvJ4AaABAg
shG0ezBeeJc,@anvithachirumamilla7211,UgwNRo7_0iKti3SihV54AaABAg,"What if you don't get/find a supporting system at all??? Even after trusting and reaching out to the people ,who we think can help us in healing and get better, do just nothing about our story but only judge??? I have totally become numb,now not willing to talk anymore or share anything,since now I knew nobody would ever understand the strange situations/loneliness  l go through!!I understood there's nobody out there who's even ready to stand by my side when i need them the most!! One thing ...I always wonder and ask myself,why do people give a word when they totally can't keep it up??? For example everybody says.""I'll always be there,when you need me no matter what""! Are they trying to be polite or for just a formality?? Why don't they understand that they have some responsibility when they said it!!! Or is it just words!!! That just dissolves in air?? I mentioned it as their responsibility because they are giving a hope through their words! A hope to feel that even we would be cared, heard,healed and supported!! We don't cry for attention, we only cry when we know there's a helping hand to cry for!!!! But what if there's no one,no supporting system,no hope at all????????????",0,2017-12-27T20:21:20Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgwNRo7_0iKti3SihV54AaABAg
shG0ezBeeJc,@FrozzenFreak,UgxDg1nKHZcA73N_e3x4AaABAg,How does she makes this a race issue?,1,2017-12-12T16:33:49Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgxDg1nKHZcA73N_e3x4AaABAg
shG0ezBeeJc,@o.rintarou8172,UgwxkVzUM8lncl7PSXl4AaABAg,What if you dont have someone to talk to?,0,2017-12-12T03:49:43Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgwxkVzUM8lncl7PSXl4AaABAg
shG0ezBeeJc,@meghang6373,Ugz63yPdXZz9lCY9iX14AaABAg,"""as a black woman"" what",0,2017-12-05T12:09:24Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=Ugz63yPdXZz9lCY9iX14AaABAg
shG0ezBeeJc,@LinhPham-tj4dy,UgxZwGmxCPI4anqDQpN4AaABAg,very good,0,2017-12-03T15:25:58Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgxZwGmxCPI4anqDQpN4AaABAg
shG0ezBeeJc,@alive060692,Ugx-1KlEl5RCXPnV9Dp4AaABAg,You are not alone,2,2017-11-27T05:48:18Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=Ugx-1KlEl5RCXPnV9Dp4AaABAg
shG0ezBeeJc,@sh4mst0ne,UgyF-zyL8IV7Q66n34R4AaABAg,"She was not taking about race, she was talking about black culture, which is also Irish culture in that we also have the strong masculine and feminine ethos's. We just use different tools to conceal, namely humour, drink and maybe fighting ;p. Even I got triggered when she said ""as a black woman"" but I took an extra second to think about it more.",2,2017-11-20T14:45:52Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgyF-zyL8IV7Q66n34R4AaABAg
shG0ezBeeJc,@LeonidasGGG,Ugz47mpNPgioVl9Xb5x4AaABAg,"0:57 Wait... She's black?
(the US color palette is confusing)",0,2017-11-17T20:55:18Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=Ugz47mpNPgioVl9Xb5x4AaABAg
shG0ezBeeJc,@santosiraulo6434,Ugw1YkL6Ph4yXnGNk894AaABAg,God bless you,1,2017-11-12T06:29:15Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=Ugw1YkL6Ph4yXnGNk894AaABAg
shG0ezBeeJc,@alexphan4502,Ugzkhb0VMVsIWkU9AP14AaABAg,"I was feeling deep anxiety and frustration, but as I listened to your speech, it really eased my mind. I find it so hard to control my anxiety and anger. I push ppl away, I dont really intimate anybody and I dont like ppl being to close too me either.",7,2017-11-08T13:48:07Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=Ugzkhb0VMVsIWkU9AP14AaABAg
shG0ezBeeJc,@rubyjewel134,UgzJjGYtRVw5mcnUPM14AaABAg,My whole family suffer from depression and it's so hard sometimes I try and fight it but sometimes it's overwhelming that I feel like I will burst if I don't talk to someone but again I feel ashamed as I don't want to admit that I have the illness,3,2017-11-07T23:34:37Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgzJjGYtRVw5mcnUPM14AaABAg
shG0ezBeeJc,@ayushchaudhary1975,UgzTuHli4-_GxgUngzx4AaABAg,"Thank you for inspiring me and making me feel that in those odd ugly days I am not alone .Thanks for being my support system YouTube family.
U just saved your nephew in India.",5,2017-11-02T15:36:55Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgzTuHli4-_GxgUngzx4AaABAg
shG0ezBeeJc,@KopfHerzKommunikationstraining,Ugys6DS7Ul-NEp3oB894AaABAg,Very good presentation. It is important to put your thoughts into words and then to pronounce them. Your language is a wonderful tool and can heal you.,1,2017-11-02T09:33:36Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=Ugys6DS7Ul-NEp3oB894AaABAg
shG0ezBeeJc,@blingbling574,UgzouhjvmwDr-D5Q9_l4AaABAg,Nice lady,0,2017-11-02T04:53:17Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgzouhjvmwDr-D5Q9_l4AaABAg
shG0ezBeeJc,@seneoratalole4290,UgzXXCZIB-QCQV8SL9l4AaABAg,لماذا لاتوجد ترجمه عربي,0,2017-11-01T18:47:10Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgzXXCZIB-QCQV8SL9l4AaABAg
shG0ezBeeJc,@Hot18Shot,Ugw7_eya-tt1zzrmc5d4AaABAg,Isn't the suicide rate in the black community much less than any other on average?,0,2017-10-31T04:02:30Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=Ugw7_eya-tt1zzrmc5d4AaABAg
shG0ezBeeJc,@ericlain9446,Ugz79JLJMZNHGa3u1I14AaABAg,Thumbed down.,0,2017-10-31T01:14:23Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=Ugz79JLJMZNHGa3u1I14AaABAg
shG0ezBeeJc,@ericlain9446,UgxUU1nBO2sHScRCFnB4AaABAg,Had to bring race into it!,0,2017-10-31T01:13:17Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgxUU1nBO2sHScRCFnB4AaABAg
shG0ezBeeJc,@quanduong8917,UgyWPbTt6UVWV2wWuFl4AaABAg,"How great it was. Such a beautiful talk. I loved it.
And.. Is she really black?",0,2017-10-30T14:41:25Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgyWPbTt6UVWV2wWuFl4AaABAg
shG0ezBeeJc,@ansartabassum8443,UgzLrsndZvR7_mlEm5l4AaABAg,Loved it👍👍,0,2017-10-30T12:11:14Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgzLrsndZvR7_mlEm5l4AaABAg
shG0ezBeeJc,@davidefrem381,UgwBWJAtoy6rSDv6T1F4AaABAg,Shes black? I think not.,4,2017-10-30T04:27:38Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgwBWJAtoy6rSDv6T1F4AaABAg
shG0ezBeeJc,@DiaJasin,UgxW-K-dAVEoEbiNmUp4AaABAg,black hair and brown eyes with tanned skin makes you now a black person?,1,2017-10-29T23:51:39Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgxW-K-dAVEoEbiNmUp4AaABAg
shG0ezBeeJc,@MercuryCater,UgwfRvL4I6Sn2XWUBwd4AaABAg,"My oh my I'm a black woman, notice me senpai",0,2017-10-29T23:00:22Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgwfRvL4I6Sn2XWUBwd4AaABAg
shG0ezBeeJc,@bamin93,UgysSk3wEZAs2KERctV4AaABAg,This comment section is depressing.,8,2017-10-29T19:25:14Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgysSk3wEZAs2KERctV4AaABAg
shG0ezBeeJc,@dempseyrollo7535,Ugx6XtJ3v5sV8PB4iH54AaABAg,"Talking to people makes the situation much worst. They don't care or don't understand. Medication is addictive, expensive and hard to get. 
The best solution for me is to live with it as long as I can.",3,2017-10-29T19:17:35Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=Ugx6XtJ3v5sV8PB4iH54AaABAg
